blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd,subject,procedure,day
2022_06_16_abb10,10,spout04,nacl100,3,1.5,1.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,10,spout05,nacl025,40,20,20,1.4142135623730951,abb10,multi_nacl,19
2022_06_16_abb10,20,spout01,nacl000,43,21.5,21.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,20,spout02,nacl050,30,15,15,1.4142135623730951,abb10,multi_nacl,19
2022_06_16_abb10,20,spout03,nacl150,4,2,2,1.4142135623730951,abb10,multi_nacl,19
2022_06_16_abb10,20,spout04,nacl100,3,1.5,1.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,20,spout05,nacl025,40,20,20,1.4142135623730951,abb10,multi_nacl,19
2022_06_16_abb10,30,spout01,nacl000,45,22.5,22.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,30,spout02,nacl050,26,13,13,1.4142135623730951,abb10,multi_nacl,19
2022_06_16_abb10,30,spout03,nacl150,2,1,1,0,abb10,multi_nacl,19
2022_06_16_abb10,30,spout04,nacl100,3,1.5,1.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,30,spout05,nacl025,39,19.5,19.5,3.5355339059327378,abb10,multi_nacl,19
2022_06_16_abb10,40,spout01,nacl000,45,22.5,22.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,40,spout02,nacl050,26,13,13,2.8284271247461903,abb10,multi_nacl,19
2022_06_16_abb10,40,spout03,nacl150,3,1.5,1.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,40,spout04,nacl100,3,1.5,1.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,40,spout05,nacl025,41,20.5,20.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,50,spout01,nacl000,43,21.5,21.5,2.1213203435596424,abb10,multi_nacl,19
2022_06_16_abb10,50,spout02,nacl050,5,2.5,2.5,2.1213203435596424,abb10,multi_nacl,19
2022_06_16_abb10,50,spout03,nacl150,2,1,1,0,abb10,multi_nacl,19
2022_06_16_abb10,50,spout04,nacl100,2,1,1,0,abb10,multi_nacl,19
2022_06_16_abb10,50,spout05,nacl025,40,20,20,0,abb10,multi_nacl,19
2022_06_16_abb10,60,spout01,nacl000,43,21.5,21.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,60,spout02,nacl050,9,4.5,4.5,4.949747468305833,abb10,multi_nacl,19
2022_06_16_abb10,60,spout03,nacl150,2,1,1,0,abb10,multi_nacl,19
2022_06_16_abb10,60,spout04,nacl100,7,3.5,3.5,0.7071067811865476,abb10,multi_nacl,19
2022_06_16_abb10,60,spout05,nacl025,34,17,17,4.242640687119285,abb10,multi_nacl,19
2022_06_16_abb10,70,spout01,nacl000,42,21,21,0,abb10,multi_nacl,19
2022_06_16_abb10,70,spout02,nacl050,18,9,9,4.242640687119285,abb10,multi_nacl,19
2022_06_16_abb10,70,spout03,nacl150,2,1,1,0,abb10,multi_nacl,19
2022_06_16_abb10,70,spout04,nacl100,4,2,2,0,abb10,multi_nacl,19
2022_06_16_abb10,70,spout05,nacl025,36,18,18,2.8284271247461903,abb10,multi_nacl,19
2022_06_16_abb10,80,spout01,nacl000,42,21,21,1.4142135623730951,abb10,multi_nacl,19
2022_06_16_abb10,80,spout02,nacl050,16,8,8,2.8284271247461903,abb10,multi_nacl,19
2022_06_16_abb10,80,spout03,nacl150,2,1,1,0,abb10,multi_nacl,19
2022_06_16_abb10,80,spout04,nacl100,4,2,2,2.8284271247461903,abb10,multi_nacl,19
2022_06_16_abb10,80,spout05,nacl025,40,20,20,1.4142135623730951,abb10,multi_nacl,19
2022_06_16_abb10,90,spout01,nacl000,44,22,22,0,abb10,multi_nacl,19
2022_06_16_abb10,90,spout02,nacl050,10,5,5,4.242640687119285,abb10,multi_nacl,19
2022_06_16_abb10,90,spout03,nacl150,2,1,1,0,abb10,multi_nacl,19
2022_06_16_abb10,90,spout04,nacl100,4,2,2,0,abb10,multi_nacl,19
2022_06_16_abb10,90,spout05,nacl025,35,17.5,17.5,2.1213203435596424,abb10,multi_nacl,19
2022_06_16_abb11,0,spout01,nacl000,35,17.5,17.5,3.5355339059327378,abb11,multi_nacl,19
2022_06_16_abb11,0,spout02,nacl050,15,7.5,7.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,0,spout03,nacl150,9,4.5,4.5,4.949747468305833,abb11,multi_nacl,19
2022_06_16_abb11,0,spout04,nacl100,21,10.5,10.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,0,spout05,nacl025,31,15.5,15.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,10,spout01,nacl000,33,16.5,16.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,10,spout02,nacl050,12,6,6,0,abb11,multi_nacl,19
2022_06_16_abb11,10,spout03,nacl150,7,3.5,3.5,3.5355339059327378,abb11,multi_nacl,19
2022_06_16_abb11,10,spout04,nacl100,11,5.5,5.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,10,spout05,nacl025,32,16,16,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,20,spout01,nacl000,38,19,19,2.8284271247461903,abb11,multi_nacl,19
2022_06_16_abb11,20,spout02,nacl050,13,6.5,6.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,20,spout03,nacl150,4,2,2,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,20,spout04,nacl100,8,4,4,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,20,spout05,nacl025,35,17.5,17.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,30,spout01,nacl000,33,16.5,16.5,3.5355339059327378,abb11,multi_nacl,19
2022_06_16_abb11,30,spout02,nacl050,12,6,6,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,30,spout03,nacl150,2,1,1,0,abb11,multi_nacl,19
2022_06_16_abb11,30,spout04,nacl100,21,10.5,10.5,10.606601717798213,abb11,multi_nacl,19
2022_06_16_abb11,30,spout05,nacl025,37,18.5,18.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,40,spout01,nacl000,33,16.5,16.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,40,spout02,nacl050,15,7.5,7.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,40,spout03,nacl150,5,2.5,2.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,40,spout04,nacl100,23,11.5,11.5,10.606601717798213,abb11,multi_nacl,19
2022_06_16_abb11,40,spout05,nacl025,31,15.5,15.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,50,spout01,nacl000,34,17,17,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,50,spout02,nacl050,9,4.5,4.5,4.949747468305833,abb11,multi_nacl,19
2022_06_16_abb11,50,spout03,nacl150,4,2,2,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,50,spout04,nacl100,4,2,2,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,50,spout05,nacl025,35,17.5,17.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,60,spout01,nacl000,33,16.5,16.5,3.5355339059327378,abb11,multi_nacl,19
2022_06_16_abb11,60,spout02,nacl050,17,8.5,8.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,60,spout03,nacl150,4,2,2,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,60,spout04,nacl100,4,2,2,0,abb11,multi_nacl,19
2022_06_16_abb11,60,spout05,nacl025,30,15,15,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,70,spout01,nacl000,35,17.5,17.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,70,spout02,nacl050,15,7.5,7.5,2.1213203435596424,abb11,multi_nacl,19
2022_06_16_abb11,70,spout03,nacl150,2,1,1,0,abb11,multi_nacl,19
2022_06_16_abb11,70,spout04,nacl100,4,2,2,0,abb11,multi_nacl,19
2022_06_16_abb11,70,spout05,nacl025,33,16.5,16.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,80,spout01,nacl000,38,19,19,2.8284271247461903,abb11,multi_nacl,19
2022_06_16_abb11,80,spout02,nacl050,24,12,12,0,abb11,multi_nacl,19
2022_06_16_abb11,80,spout03,nacl150,2,1,1,0,abb11,multi_nacl,19
2022_06_16_abb11,80,spout04,nacl100,5,2.5,2.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,80,spout05,nacl025,40,20,20,1.4142135623730951,abb11,multi_nacl,19
2022_06_16_abb11,90,spout01,nacl000,39,19.5,19.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,90,spout02,nacl050,20,10,10,0,abb11,multi_nacl,19
2022_06_16_abb11,90,spout03,nacl150,1,0.5,0.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,90,spout04,nacl100,3,1.5,1.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb11,90,spout05,nacl025,37,18.5,18.5,0.7071067811865476,abb11,multi_nacl,19
2022_06_16_abb12,0,spout01,nacl000,45,22.5,22.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,0,spout02,nacl050,27,13.5,13.5,3.5355339059327378,abb12,multi_nacl,19
2022_06_16_abb12,0,spout03,nacl150,11,5.5,5.5,4.949747468305833,abb12,multi_nacl,19
2022_06_16_abb12,0,spout04,nacl100,5,2.5,2.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,0,spout05,nacl025,41,20.5,20.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,10,spout01,nacl000,48,24,24,0,abb12,multi_nacl,19
2022_06_16_abb12,10,spout02,nacl050,31,15.5,15.5,3.5355339059327378,abb12,multi_nacl,19
2022_06_16_abb12,10,spout03,nacl150,7,3.5,3.5,2.1213203435596424,abb12,multi_nacl,19
2022_06_16_abb12,10,spout04,nacl100,5,2.5,2.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,10,spout05,nacl025,44,22,22,0,abb12,multi_nacl,19
2022_06_16_abb12,20,spout01,nacl000,46,23,23,0,abb12,multi_nacl,19
2022_06_16_abb12,20,spout02,nacl050,37,18.5,18.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,20,spout03,nacl150,3,1.5,1.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,20,spout04,nacl100,4,2,2,0,abb12,multi_nacl,19
2022_06_16_abb12,20,spout05,nacl025,46,23,23,0,abb12,multi_nacl,19
2022_06_16_abb12,30,spout01,nacl000,44,22,22,0,abb12,multi_nacl,19
2022_06_16_abb12,30,spout02,nacl050,33,16.5,16.5,2.1213203435596424,abb12,multi_nacl,19
2022_06_16_abb12,30,spout03,nacl150,2,1,1,0,abb12,multi_nacl,19
2022_06_16_abb12,30,spout04,nacl100,6,3,3,1.4142135623730951,abb12,multi_nacl,19
2022_06_16_abb12,30,spout05,nacl025,35,17.5,17.5,2.1213203435596424,abb12,multi_nacl,19
2022_06_16_abb12,40,spout01,nacl000,47,23.5,23.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,40,spout02,nacl050,30,15,15,2.8284271247461903,abb12,multi_nacl,19
2022_06_16_abb12,40,spout03,nacl150,2,1,1,0,abb12,multi_nacl,19
2022_06_16_abb12,40,spout04,nacl100,3,1.5,1.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,40,spout05,nacl025,45,22.5,22.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,50,spout01,nacl000,47,23.5,23.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,50,spout02,nacl050,23,11.5,11.5,7.7781745930520225,abb12,multi_nacl,19
2022_06_16_abb12,50,spout03,nacl150,2,1,1,0,abb12,multi_nacl,19
2022_06_16_abb12,50,spout04,nacl100,2,1,1,0,abb12,multi_nacl,19
2022_06_16_abb12,50,spout05,nacl025,40,20,20,1.4142135623730951,abb12,multi_nacl,19
2022_06_16_abb12,60,spout01,nacl000,38,19,19,0,abb12,multi_nacl,19
2022_06_16_abb12,60,spout02,nacl050,21,10.5,10.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,60,spout03,nacl150,1,0.5,0.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,60,spout04,nacl100,3,1.5,1.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,60,spout05,nacl025,45,22.5,22.5,3.5355339059327378,abb12,multi_nacl,19
2022_06_16_abb12,70,spout01,nacl000,46,23,23,1.4142135623730951,abb12,multi_nacl,19
2022_06_16_abb12,70,spout02,nacl050,24,12,12,1.4142135623730951,abb12,multi_nacl,19
2022_06_16_abb12,70,spout03,nacl150,2,1,1,0,abb12,multi_nacl,19
2022_06_16_abb12,70,spout04,nacl100,0,0,0,0,abb12,multi_nacl,19
2022_06_16_abb12,70,spout05,nacl025,20,10,10,14.142135623730951,abb12,multi_nacl,19
2022_06_16_abb12,80,spout01,nacl000,45,22.5,22.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,80,spout02,nacl050,3,1.5,1.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,80,spout03,nacl150,1,0.5,0.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,80,spout04,nacl100,1,0.5,0.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,80,spout05,nacl025,41,20.5,20.5,2.1213203435596424,abb12,multi_nacl,19
2022_06_16_abb12,90,spout01,nacl000,39,19.5,19.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,90,spout02,nacl050,13,6.5,6.5,3.5355339059327378,abb12,multi_nacl,19
2022_06_16_abb12,90,spout03,nacl150,1,0.5,0.5,0.7071067811865476,abb12,multi_nacl,19
2022_06_16_abb12,90,spout04,nacl100,0,0,0,0,abb12,multi_nacl,19
2022_06_16_abb12,90,spout05,nacl025,39,19.5,19.5,4.949747468305833,abb12,multi_nacl,19
2022_06_17_abb07,0,spout01,nacl150,6,3,3,1.4142135623730951,abb07,multi_nacl,20
2022_06_17_abb07,0,spout02,nacl000,34,17,17,0,abb07,multi_nacl,20
2022_06_17_abb07,0,spout03,nacl050,28,14,14,8.48528137423857,abb07,multi_nacl,20
2022_06_17_abb07,0,spout04,nacl025,6,3,3,0,abb07,multi_nacl,20
2022_06_17_abb07,0,spout05,nacl100,23,11.5,11.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,10,spout01,nacl150,3,1.5,1.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,10,spout02,nacl000,25,12.5,12.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,10,spout03,nacl050,36,18,18,0,abb07,multi_nacl,20
2022_06_17_abb07,10,spout04,nacl025,24,12,12,2.8284271247461903,abb07,multi_nacl,20
2022_06_17_abb07,10,spout05,nacl100,18,9,9,5.656854249492381,abb07,multi_nacl,20
2022_06_17_abb07,20,spout01,nacl150,5,2.5,2.5,2.1213203435596424,abb07,multi_nacl,20
2022_06_17_abb07,20,spout02,nacl000,33,16.5,16.5,2.1213203435596424,abb07,multi_nacl,20
2022_06_17_abb07,20,spout03,nacl050,34,17,17,0,abb07,multi_nacl,20
2022_06_17_abb07,20,spout04,nacl025,21,10.5,10.5,2.1213203435596424,abb07,multi_nacl,20
2022_06_17_abb07,20,spout05,nacl100,8,4,4,4.242640687119285,abb07,multi_nacl,20
2022_06_17_abb07,30,spout01,nacl150,1,0.5,0.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,30,spout02,nacl000,21,10.5,10.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,30,spout03,nacl050,19,9.5,9.5,12.020815280171307,abb07,multi_nacl,20
2022_06_17_abb07,30,spout04,nacl025,33,16.5,16.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,30,spout05,nacl100,6,3,3,2.8284271247461903,abb07,multi_nacl,20
2022_06_17_abb07,40,spout01,nacl150,3,1.5,1.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,40,spout02,nacl000,13,6.5,6.5,9.192388155425117,abb07,multi_nacl,20
2022_06_17_abb07,40,spout03,nacl050,31,15.5,15.5,2.1213203435596424,abb07,multi_nacl,20
2022_06_17_abb07,40,spout04,nacl025,38,19,19,1.4142135623730951,abb07,multi_nacl,20
2022_06_17_abb07,40,spout05,nacl100,8,4,4,4.242640687119285,abb07,multi_nacl,20
2022_06_17_abb07,50,spout01,nacl150,2,1,1,1.4142135623730951,abb07,multi_nacl,20
2022_06_17_abb07,50,spout02,nacl000,24,12,12,0,abb07,multi_nacl,20
2022_06_17_abb07,50,spout03,nacl050,12,6,6,7.0710678118654755,abb07,multi_nacl,20
2022_06_17_abb07,50,spout04,nacl025,20,10,10,14.142135623730951,abb07,multi_nacl,20
2022_06_17_abb07,50,spout05,nacl100,5,2.5,2.5,2.1213203435596424,abb07,multi_nacl,20
2022_06_17_abb07,60,spout01,nacl150,2,1,1,0,abb07,multi_nacl,20
2022_06_17_abb07,60,spout02,nacl000,19,9.5,9.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,60,spout03,nacl050,21,10.5,10.5,4.949747468305833,abb07,multi_nacl,20
2022_06_17_abb07,60,spout04,nacl025,33,16.5,16.5,3.5355339059327378,abb07,multi_nacl,20
2022_06_17_abb07,60,spout05,nacl100,2,1,1,0,abb07,multi_nacl,20
2022_06_17_abb07,70,spout01,nacl150,3,1.5,1.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,70,spout02,nacl000,24,12,12,1.4142135623730951,abb07,multi_nacl,20
2022_06_17_abb07,70,spout03,nacl050,11,5.5,5.5,4.949747468305833,abb07,multi_nacl,20
2022_06_17_abb07,70,spout04,nacl025,38,19,19,1.4142135623730951,abb07,multi_nacl,20
2022_06_17_abb07,70,spout05,nacl100,3,1.5,1.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,80,spout01,nacl150,2,1,1,0,abb07,multi_nacl,20
2022_06_17_abb07,80,spout02,nacl000,21,10.5,10.5,2.1213203435596424,abb07,multi_nacl,20
2022_06_17_abb07,80,spout03,nacl050,16,8,8,8.48528137423857,abb07,multi_nacl,20
2022_06_17_abb07,80,spout04,nacl025,31,15.5,15.5,3.5355339059327378,abb07,multi_nacl,20
2022_06_17_abb07,80,spout05,nacl100,6,3,3,1.4142135623730951,abb07,multi_nacl,20
2022_06_17_abb07,90,spout01,nacl150,1,0.5,0.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,90,spout02,nacl000,31,15.5,15.5,0.7071067811865476,abb07,multi_nacl,20
2022_06_17_abb07,90,spout03,nacl050,28,14,14,2.8284271247461903,abb07,multi_nacl,20
2022_06_17_abb07,90,spout04,nacl025,0,0,0,0,abb07,multi_nacl,20
2022_06_17_abb07,90,spout05,nacl100,4,2,2,0,abb07,multi_nacl,20
2022_06_17_abb08,0,spout01,nacl150,5,2.5,2.5,2.1213203435596424,abb08,multi_nacl,20
2022_06_17_abb08,0,spout02,nacl000,31,15.5,15.5,2.1213203435596424,abb08,multi_nacl,20
2022_06_17_abb08,0,spout03,nacl050,18,9,9,11.313708498984761,abb08,multi_nacl,20
2022_06_17_abb08,0,spout04,nacl025,22,11,11,7.0710678118654755,abb08,multi_nacl,20
2022_06_17_abb08,0,spout05,nacl100,17,8.5,8.5,3.5355339059327378,abb08,multi_nacl,20
2022_06_17_abb08,10,spout01,nacl150,2,1,1,0,abb08,multi_nacl,20
2022_06_17_abb08,10,spout02,nacl000,33,16.5,16.5,2.1213203435596424,abb08,multi_nacl,20
2022_06_17_abb08,10,spout03,nacl050,30,15,15,4.242640687119285,abb08,multi_nacl,20
2022_06_17_abb08,10,spout04,nacl025,40,20,20,1.4142135623730951,abb08,multi_nacl,20
2022_06_17_abb08,10,spout05,nacl100,11,5.5,5.5,4.949747468305833,abb08,multi_nacl,20
2022_06_17_abb08,20,spout01,nacl150,4,2,2,0,abb08,multi_nacl,20
2022_06_17_abb08,20,spout02,nacl000,33,16.5,16.5,2.1213203435596424,abb08,multi_nacl,20
2022_06_17_abb08,20,spout03,nacl050,34,17,17,7.0710678118654755,abb08,multi_nacl,20
2022_06_17_abb08,20,spout04,nacl025,40,20,20,1.4142135623730951,abb08,multi_nacl,20
2022_06_17_abb08,20,spout05,nacl100,6,3,3,2.8284271247461903,abb08,multi_nacl,20
2022_06_17_abb08,30,spout01,nacl150,2,1,1,0,abb08,multi_nacl,20
2022_06_17_abb08,30,spout02,nacl000,34,17,17,1.4142135623730951,abb08,multi_nacl,20
2022_06_17_abb08,30,spout03,nacl050,39,19.5,19.5,0.7071067811865476,abb08,multi_nacl,20
2022_06_17_abb08,30,spout04,nacl025,42,21,21,0,abb08,multi_nacl,20
2022_06_17_abb08,30,spout05,nacl100,4,2,2,1.4142135623730951,abb08,multi_nacl,20
2022_06_17_abb08,40,spout01,nacl150,2,1,1,0,abb08,multi_nacl,20
2022_06_17_abb08,40,spout02,nacl000,12,6,6,8.48528137423857,abb08,multi_nacl,20
2022_06_17_abb08,40,spout03,nacl050,22,11,11,12.727922061357855,abb08,multi_nacl,20
2022_06_17_abb08,40,spout04,nacl025,40,20,20,0,abb08,multi_nacl,20
2022_06_17_abb08,40,spout05,nacl100,4,2,2,1.4142135623730951,abb08,multi_nacl,20
2022_06_17_abb08,50,spout01,nacl150,2,1,1,0,abb08,multi_nacl,20
2022_06_17_abb08,50,spout02,nacl000,28,14,14,1.4142135623730951,abb08,multi_nacl,20
2022_06_17_abb08,50,spout03,nacl050,36,18,18,1.4142135623730951,abb08,multi_nacl,20
2022_06_17_abb08,50,spout04,nacl025,21,10.5,10.5,14.849242404917497,abb08,multi_nacl,20
2022_06_17_abb08,50,spout05,nacl100,7,3.5,3.5,4.949747468305833,abb08,multi_nacl,20
2022_06_17_abb08,60,spout01,nacl150,3,1.5,1.5,0.7071067811865476,abb08,multi_nacl,20
2022_06_17_abb08,60,spout02,nacl000,21,10.5,10.5,4.949747468305833,abb08,multi_nacl,20
2022_06_17_abb08,60,spout03,nacl050,15,7.5,7.5,7.7781745930520225,abb08,multi_nacl,20
2022_06_17_abb08,60,spout04,nacl025,22,11,11,15.556349186104045,abb08,multi_nacl,20
2022_06_17_abb08,60,spout05,nacl100,6,3,3,2.8284271247461903,abb08,multi_nacl,20
2022_06_17_abb08,70,spout01,nacl150,3,1.5,1.5,0.7071067811865476,abb08,multi_nacl,20
2022_06_17_abb08,70,spout02,nacl000,21,10.5,10.5,3.5355339059327378,abb08,multi_nacl,20
2022_06_17_abb08,70,spout03,nacl050,18,9,9,11.313708498984761,abb08,multi_nacl,20
2022_06_17_abb08,70,spout04,nacl025,36,18,18,1.4142135623730951,abb08,multi_nacl,20
2022_06_17_abb08,70,spout05,nacl100,0,0,0,0,abb08,multi_nacl,20
2022_06_17_abb08,80,spout01,nacl150,2,1,1,0,abb08,multi_nacl,20
2022_06_17_abb08,80,spout02,nacl000,21,10.5,10.5,6.363961030678928,abb08,multi_nacl,20
2022_06_17_abb08,80,spout03,nacl050,37,18.5,18.5,0.7071067811865476,abb08,multi_nacl,20
2022_06_17_abb08,80,spout04,nacl025,21,10.5,10.5,14.849242404917497,abb08,multi_nacl,20
2022_06_17_abb08,80,spout05,nacl100,6,3,3,1.4142135623730951,abb08,multi_nacl,20
2022_06_17_abb08,90,spout01,nacl150,2,1,1,0,abb08,multi_nacl,20
2022_06_17_abb08,90,spout02,nacl000,12,6,6,8.48528137423857,abb08,multi_nacl,20
2022_06_17_abb08,90,spout03,nacl050,28,14,14,5.656854249492381,abb08,multi_nacl,20
2022_06_17_abb08,90,spout04,nacl025,19,9.5,9.5,13.435028842544403,abb08,multi_nacl,20
2022_06_17_abb08,90,spout05,nacl100,0,0,0,0,abb08,multi_nacl,20
2022_06_17_abb09,0,spout01,nacl150,1,0.5,0.5,0.7071067811865476,abb09,multi_nacl,20
2022_06_17_abb09,0,spout02,nacl000,9,4.5,4.5,6.363961030678928,abb09,multi_nacl,20
2022_06_17_abb09,0,spout03,nacl050,23,11.5,11.5,0.7071067811865476,abb09,multi_nacl,20
2022_06_17_abb09,0,spout04,nacl025,34,17,17,1.4142135623730951,abb09,multi_nacl,20
2022_06_17_abb09,0,spout05,nacl100,14,7,7,1.4142135623730951,abb09,multi_nacl,20
2022_06_17_abb09,10,spout01,nacl150,3,1.5,1.5,0.7071067811865476,abb09,multi_nacl,20
2022_06_17_abb09,10,spout02,nacl000,8,4,4,5.656854249492381,abb09,multi_nacl,20
2022_06_17_abb09,10,spout03,nacl050,23,11.5,11.5,0.7071067811865476,abb09,multi_nacl,20
2022_06_17_abb09,10,spout04,nacl025,33,16.5,16.5,2.1213203435596424,abb09,multi_nacl,20
2022_06_17_abb09,10,spout05,nacl100,11,5.5,5.5,4.949747468305833,abb09,multi_nacl,20
2022_06_17_abb09,20,spout01,nacl150,4,2,2,0,abb09,multi_nacl,20
2022_06_17_abb09,20,spout02,nacl000,0,0,0,0,abb09,multi_nacl,20
2022_06_17_abb09,20,spout03,nacl050,25,12.5,12.5,0.7071067811865476,abb09,multi_nacl,20
2022_06_17_abb09,20,spout04,nacl025,32,16,16,1.4142135623730951,abb09,multi_nacl,20
2022_06_17_abb09,20,spout05,nacl100,4,2,2,1.4142135623730951,abb09,multi_nacl,20
2022_06_17_abb09,30,spout01,nacl150,1,0.5,0.5,0.7071067811865476,abb09,multi_nacl,20
2022_06_17_abb09,30,spout02,nacl000,0,0,0,0,abb09,multi_nacl,20
2022_06_17_abb09,30,spout03,nacl050,20,10,10,0,abb09,multi_nacl,20
2022_06_17_abb09,30,spout04,nacl025,36,18,18,1.4142135623730951,abb09,multi_nacl,20
2022_06_17_abb09,30,spout05,nacl100,16,8,8,1.4142135623730951,abb09,multi_nacl,20
2022_06_17_abb09,40,spout01,nacl150,1,0.5,0.5,0.7071067811865476,abb09,multi_nacl,20
2022_06_17_abb09,40,spout02,nacl000,0,0,0,0,abb09,multi_nacl,20
2022_06_17_abb09,40,spout03,nacl050,26,13,13,2.8284271247461903,abb09,multi_nacl,20
2022_06_17_abb09,40,spout04,nacl025,33,16.5,16.5,2.1213203435596424,abb09,multi_nacl,20
2022_06_17_abb09,40,spout05,nacl100,11,5.5,5.5,6.363961030678928,abb09,multi_nacl,20
2022_06_17_abb09,50,spout01,nacl150,0,0,0,0,abb09,multi_nacl,20
2022_06_17_abb09,50,spout02,nacl000,0,0,0,0,abb09,multi_nacl,20
2022_06_17_abb09,50,spout03,nacl050,27,13.5,13.5,0.7071067811865476,abb09,multi_nacl,20
2022_06_17_abb09,50,spout04,nacl025,33,16.5,16.5,0.7071067811865476,abb09,multi_nacl,20
2022_06_17_abb09,50,spout05,nacl100,11,5.5,5.5,2.1213203435596424,abb09,multi_nacl,20
2022_06_17_abb09,60,spout01,nacl150,0,0,0,0,abb09,multi_nacl,20
2022_06_17_abb09,60,spout02,nacl000,0,0,0,0,abb09,multi_nacl,20
2022_06_17_abb09,60,spout03,nacl050,23,11.5,11.5,2.1213203435596424,abb09,multi_nacl,20
2022_06_17_abb09,60,spout04,nacl025,37,18.5,18.5,2.1213203435596424,abb09,multi_nacl,20
2022_06_17_abb09,60,spout05,nacl100,6,3,3,2.8284271247461903,abb09,multi_nacl,20
2022_06_17_abb09,70,spout01,nacl150,0,0,0,0,abb09,multi_nacl,20
